image_name,good,crack,corrossion
2_image_1012.jpg,0.33,0.66,0.0
0_image_1013.jpg,0.33,0.66,0.0
1_image_1013.jpg,0.33,0.66,0.0
2_image_1013.jpg,0.33,0.66,0.0
0_image_1014.jpg,0.33,1.0,0.0
1_image_1014.jpg,0.33,1.0,0.0
2_image_1014.jpg,0.33,1.0,0.0
0_image_1015.jpg,0.0,1.0,0.0
1_image_1015.jpg,0.0,1.0,0.0
2_image_1015.jpg,0.0,1.0,0.0
0_image_1016.jpg,0.66,0.66,0.0
1_image_1016.jpg,0.66,0.66,0.0
2_image_1016.jpg,0.66,0.66,0.0
0_image_1017.jpg,1.0,0.33,0.0
1_image_1017.jpg,1.0,0.33,0.0
2_image_1017.jpg,1.0,0.33,0.0
0_image_1018.jpg,0.0,1.0,0.0
1_image_1018.jpg,0.0,1.0,0.0
2_image_1018.jpg,0.0,1.0,0.0
0_image_1019.jpg,1.0,0.0,0.0
0_image_1020.jpg,0.33,0.66,0.0
1_image_1020.jpg,0.33,0.66,0.0
2_image_1020.jpg,0.33,0.66,0.0
0_image_1021.jpg,0.0,1.0,0.0
1_image_1021.jpg,0.0,1.0,0.0
2_image_1021.jpg,0.0,1.0,0.0
0_image_1022.jpg,0.66,0.66,0.0
1_image_1022.jpg,0.66,0.66,0.0
2_image_1022.jpg,0.66,0.66,0.0
1_image_1025.jpg,1.0,0.0,0.0
0_image_1026.jpg,0.66,0.66,0.0
1_image_1026.jpg,0.66,0.66,0.0
2_image_1026.jpg,0.66,0.66,0.0
0_image_1028.jpg,0.33,1.0,0.0
1_image_1028.jpg,0.33,1.0,0.0
2_image_1028.jpg,0.33,1.0,0.0
0_image_1029.jpg,1.0,0.66,0.0
1_image_1029.jpg,1.0,0.66,0.0
2_image_1029.jpg,1.0,0.66,0.0
0_image_1030.jpg,0.33,0.66,0.0
1_image_1030.jpg,0.33,0.66,0.0
2_image_1030.jpg,0.33,0.66,0.0
0_image_1031.jpg,0.0,1.0,0.0
1_image_1031.jpg,0.0,1.0,0.0
2_image_1031.jpg,0.0,1.0,0.0
1_image_1032.jpg,1.0,0.0,0.0
0_image_1033.jpg,1.0,0.66,0.0
1_image_1033.jpg,1.0,0.66,0.0
2_image_1033.jpg,1.0,0.66,0.0
2_image_1034.jpg,1.0,0.0,0.0
0_image_1035.jpg,0.66,0.0,0.0
1_image_1035.jpg,0.66,0.0,0.0
2_image_1035.jpg,0.66,0.0,0.0
0_image_1036.jpg,0.33,0.66,0.0
1_image_1036.jpg,0.33,0.66,0.0
2_image_1036.jpg,0.33,0.66,0.0
0_image_1039.jpg,1.0,0.0,0.0
0_image_104.jpg,0.0,0.0,1.0
1_image_104.jpg,0.0,0.0,1.0
2_image_104.jpg,0.0,0.0,1.0
0_image_1040.jpg,1.0,0.33,0.0
1_image_1040.jpg,1.0,0.33,0.0
2_image_1040.jpg,1.0,0.33,0.0
2_image_1041.jpg,1.0,0.0,0.0
0_image_1042.jpg,0.66,0.66,0.0
1_image_1042.jpg,0.66,0.66,0.0
2_image_1042.jpg,0.66,0.66,0.0
0_image_1043.jpg,0.0,1.0,0.0
1_image_1043.jpg,0.0,1.0,0.0
2_image_1043.jpg,0.0,1.0,0.0
2_image_1045.jpg,1.0,0.0,0.0
0_image_1046.jpg,0.33,0.33,0.0
1_image_1046.jpg,0.33,0.33,0.0
2_image_1046.jpg,0.33,0.33,0.0
0_image_1048.jpg,0.66,0.33,0.0
1_image_1048.jpg,0.66,0.33,0.0
2_image_1048.jpg,0.66,0.33,0.0
0_image_1049.jpg,0.66,0.66,0.0
1_image_1049.jpg,0.66,0.66,0.0
2_image_1049.jpg,0.66,0.66,0.0
0_image_105.jpg,0.66,0.0,0.33
1_image_105.jpg,0.66,0.0,0.33
2_image_105.jpg,0.66,0.0,0.33
0_image_1050.jpg,0.33,0.66,0.0
1_image_1050.jpg,0.33,0.66,0.0
2_image_1050.jpg,0.33,0.66,0.0
0_image_1051.jpg,0.66,0.33,0.0
1_image_1051.jpg,0.66,0.33,0.0
2_image_1051.jpg,0.66,0.33,0.0
0_image_1052.jpg,1.0,0.0,0.0
1_image_1052.jpg,1.0,0.0,0.0
0_image_1053.jpg,1.0,0.33,0.0
1_image_1053.jpg,1.0,0.33,0.0
2_image_1053.jpg,1.0,0.33,0.0
0_image_1054.jpg,1.0,0.33,0.0
1_image_1054.jpg,1.0,0.33,0.0
2_image_1054.jpg,1.0,0.33,0.0
0_image_1055.jpg,1.0,0.33,0.0
1_image_1055.jpg,1.0,0.33,0.0
2_image_1055.jpg,1.0,0.33,0.0
0_image_1056.jpg,0.66,0.0,0.0
1_image_1056.jpg,0.66,0.0,0.0
2_image_1056.jpg,0.66,0.0,0.0
0_image_1057.jpg,0.66,0.0,0.0
1_image_1057.jpg,0.66,0.0,0.0
2_image_1057.jpg,0.66,0.0,0.0
0_image_1058.jpg,0.66,0.0,0.0
1_image_1058.jpg,0.66,0.0,0.0
2_image_1058.jpg,0.66,0.0,0.0
0_image_1059.jpg,0.66,0.33,0.0
1_image_1059.jpg,0.66,0.33,0.0
2_image_1059.jpg,0.66,0.33,0.0
0_image_106.jpg,0.0,0.0,0.66
1_image_106.jpg,0.0,0.0,0.66
2_image_106.jpg,0.0,0.0,0.66
0_image_1060.jpg,0.66,0.33,0.0
1_image_1060.jpg,0.66,0.33,0.0
2_image_1060.jpg,0.66,0.33,0.0
0_image_1061.jpg,0.66,0.33,0.0
1_image_1061.jpg,0.66,0.33,0.0
2_image_1061.jpg,0.66,0.33,0.0
0_image_1062.jpg,0.66,0.33,0.0
1_image_1062.jpg,0.66,0.33,0.0
2_image_1062.jpg,0.66,0.33,0.0
0_image_1063.jpg,0.66,0.0,0.0
1_image_1063.jpg,0.66,0.0,0.0
2_image_1063.jpg,0.66,0.0,0.0
0_image_1064.jpg,0.66,0.33,0.0
1_image_1064.jpg,0.66,0.33,0.0
2_image_1064.jpg,0.66,0.33,0.0
0_image_1066.jpg,0.66,0.0,0.0
1_image_1066.jpg,0.66,0.0,0.0
2_image_1066.jpg,0.66,0.0,0.0
0_image_1068.jpg,0.66,0.0,0.0
1_image_1068.jpg,0.66,0.0,0.0
2_image_1068.jpg,0.66,0.0,0.0
0_image_107.jpg,0.33,0.0,0.33
1_image_107.jpg,0.33,0.0,0.33
2_image_107.jpg,0.33,0.0,0.33
0_image_1070.jpg,0.66,0.33,0.0
1_image_1070.jpg,0.66,0.33,0.0
2_image_1070.jpg,0.66,0.33,0.0
1_image_1072.jpg,1.0,0.0,0.0
0_image_1073.jpg,1.0,0.0,0.0
2_image_1073.jpg,1.0,0.0,0.0
1_image_1075.jpg,1.0,0.0,0.0
0_image_1076.jpg,0.66,0.0,0.0
1_image_1076.jpg,0.66,0.0,0.0
2_image_1076.jpg,0.66,0.0,0.0
0_image_1077.jpg,0.0,1.0,0.0
1_image_1077.jpg,0.0,1.0,0.0
2_image_1077.jpg,0.0,1.0,0.0
0_image_108.jpg,1.0,0.0,0.0
1_image_1080.jpg,1.0,0.0,0.0
0_image_1081.jpg,0.66,0.66,0.0
1_image_1081.jpg,0.66,0.66,0.0
2_image_1081.jpg,0.66,0.66,0.0
0_image_1083.jpg,1.0,0.0,0.0
1_image_1083.jpg,1.0,0.0,0.0
0_image_1084.jpg,1.0,0.33,0.0
1_image_1084.jpg,1.0,0.33,0.0
2_image_1084.jpg,1.0,0.33,0.0
0_image_1085.jpg,0.0,1.0,0.0
1_image_1085.jpg,0.0,1.0,0.0
2_image_1085.jpg,0.0,1.0,0.0
0_image_1086.jpg,0.66,0.0,0.0
1_image_1086.jpg,0.66,0.0,0.0
2_image_1086.jpg,0.66,0.0,0.0
0_image_1087.jpg,0.66,0.0,0.0
1_image_1087.jpg,0.66,0.0,0.0
2_image_1087.jpg,0.66,0.0,0.0
0_image_1088.jpg,0.66,0.0,0.0
1_image_1088.jpg,0.66,0.0,0.0
2_image_1088.jpg,0.66,0.0,0.0
0_image_1089.jpg,0.66,0.33,0.0
1_image_1089.jpg,0.66,0.33,0.0
2_image_1089.jpg,0.66,0.33,0.0
0_image_109.jpg,0.0,0.0,1.0
1_image_109.jpg,0.0,0.0,1.0
2_image_109.jpg,0.0,0.0,1.0
0_image_1091.jpg,1.0,0.0,0.0
2_image_1091.jpg,1.0,0.0,0.0
1_image_1094.jpg,1.0,0.0,0.0
0_image_1096.jpg,1.0,0.0,0.0
2_image_1097.jpg,1.0,0.0,0.0
0_image_1098.jpg,1.0,0.0,0.0
1_image_1098.jpg,1.0,0.0,0.0
0_image_11.jpg,0.33,0.66,0.0
1_image_11.jpg,0.33,0.66,0.0
2_image_11.jpg,0.33,0.66,0.0
1_image_1104.jpg,1.0,0.0,0.0
1_image_1105.jpg,1.0,0.0,0.0
1_image_1106.jpg,1.0,0.0,0.0
2_image_1107.jpg,1.0,0.0,0.0
2_image_1108.jpg,1.0,0.0,0.0
0_image_1109.jpg,1.0,0.0,0.0
0_image_111.jpg,0.33,0.0,0.66
1_image_111.jpg,0.33,0.0,0.66
2_image_111.jpg,0.33,0.0,0.66
0_image_1111.jpg,1.0,0.33,0.0
1_image_1111.jpg,1.0,0.33,0.0
2_image_1111.jpg,1.0,0.33,0.0
0_image_1112.jpg,0.66,0.33,0.0
1_image_1112.jpg,0.66,0.33,0.0
2_image_1112.jpg,0.66,0.33,0.0
1_image_1114.jpg,1.0,0.0,0.0
0_image_1115.jpg,1.0,0.0,0.0
2_image_1116.jpg,1.0,0.0,0.0
2_image_1119.jpg,1.0,0.0,0.0
0_image_112.jpg,0.33,0.0,0.66
1_image_112.jpg,0.33,0.0,0.66
2_image_112.jpg,0.33,0.0,0.66
1_image_1122.jpg,1.0,0.0,0.0
0_image_1125.jpg,1.0,0.0,0.0
0_image_1126.jpg,0.66,0.33,0.0
1_image_1126.jpg,0.66,0.33,0.0
2_image_1126.jpg,0.66,0.33,0.0
0_image_1127.jpg,0.66,0.33,0.0
1_image_1127.jpg,0.66,0.33,0.0
2_image_1127.jpg,0.66,0.33,0.0
0_image_1128.jpg,0.66,0.33,0.0
1_image_1128.jpg,0.66,0.33,0.0
2_image_1128.jpg,0.66,0.33,0.0
0_image_1129.jpg,0.33,1.0,0.0
1_image_1129.jpg,0.33,1.0,0.0
2_image_1129.jpg,0.33,1.0,0.0
0_image_113.jpg,1.0,0.0,0.33
1_image_113.jpg,1.0,0.0,0.33
2_image_113.jpg,1.0,0.0,0.33
0_image_1130.jpg,0.0,1.0,0.0
1_image_1130.jpg,0.0,1.0,0.0
2_image_1130.jpg,0.0,1.0,0.0
0_image_1131.jpg,0.33,1.0,0.0
1_image_1131.jpg,0.33,1.0,0.0
2_image_1131.jpg,0.33,1.0,0.0
0_image_1132.jpg,0.0,0.66,0.0
1_image_1132.jpg,0.0,0.66,0.0
2_image_1132.jpg,0.0,0.66,0.0
0_image_1133.jpg,0.66,0.33,0.0
1_image_1133.jpg,0.66,0.33,0.0
2_image_1133.jpg,0.66,0.33,0.0
0_image_1134.jpg,1.0,0.0,0.0
0_image_1135.jpg,0.66,0.33,0.0
1_image_1135.jpg,0.66,0.33,0.0
2_image_1135.jpg,0.66,0.33,0.0
0_image_1136.jpg,0.66,0.33,0.0
1_image_1136.jpg,0.66,0.33,0.0
2_image_1136.jpg,0.66,0.33,0.0
0_image_1137.jpg,0.0,1.0,0.0
1_image_1137.jpg,0.0,1.0,0.0
2_image_1137.jpg,0.0,1.0,0.0
0_image_1138.jpg,0.66,1.0,0.0
1_image_1138.jpg,0.66,1.0,0.0
2_image_1138.jpg,0.66,1.0,0.0
0_image_1139.jpg,1.0,0.33,0.0
1_image_1139.jpg,1.0,0.33,0.0
2_image_1139.jpg,1.0,0.33,0.0
0_image_114.jpg,1.0,0.0,0.0
2_image_114.jpg,1.0,0.0,0.0
0_image_1140.jpg,0.33,0.66,0.0
1_image_1140.jpg,0.33,0.66,0.0
2_image_1140.jpg,0.33,0.66,0.0
0_image_1141.jpg,0.0,1.0,0.0
1_image_1141.jpg,0.0,1.0,0.0
2_image_1141.jpg,0.0,1.0,0.0
0_image_1142.jpg,0.0,1.0,0.0
1_image_1142.jpg,0.0,1.0,0.0
2_image_1142.jpg,0.0,1.0,0.0
0_image_1143.jpg,0.33,0.66,0.0
1_image_1143.jpg,0.33,0.66,0.0
2_image_1143.jpg,0.33,0.66,0.0
0_image_1144.jpg,0.0,1.0,0.0
1_image_1144.jpg,0.0,1.0,0.0
2_image_1144.jpg,0.0,1.0,0.0
0_image_1145.jpg,0.0,1.0,0.0
1_image_1145.jpg,0.0,1.0,0.0
2_image_1145.jpg,0.0,1.0,0.0
0_image_1146.jpg,0.66,0.33,0.0
1_image_1146.jpg,0.66,0.33,0.0
2_image_1146.jpg,0.66,0.33,0.0
0_image_1147.jpg,0.33,0.33,0.0
1_image_1147.jpg,0.33,0.33,0.0
2_image_1147.jpg,0.33,0.33,0.0
0_image_1148.jpg,0.33,1.0,0.0
1_image_1148.jpg,0.33,1.0,0.0
2_image_1148.jpg,0.33,1.0,0.0
0_image_1149.jpg,0.66,0.33,0.0
1_image_1149.jpg,0.66,0.33,0.0
2_image_1149.jpg,0.66,0.33,0.0
0_image_1150.jpg,0.0,1.0,0.0
1_image_1150.jpg,0.0,1.0,0.0
2_image_1150.jpg,0.0,1.0,0.0
0_image_1151.jpg,0.0,1.0,0.0
1_image_1151.jpg,0.0,1.0,0.0
2_image_1151.jpg,0.0,1.0,0.0
0_image_1152.jpg,0.66,0.33,0.0
1_image_1152.jpg,0.66,0.33,0.0
2_image_1152.jpg,0.66,0.33,0.0
0_image_1153.jpg,0.33,0.66,0.0
1_image_1153.jpg,0.33,0.66,0.0
2_image_1153.jpg,0.33,0.66,0.0
0_image_1154.jpg,0.33,0.66,0.0
1_image_1154.jpg,0.33,0.66,0.0
2_image_1154.jpg,0.33,0.66,0.0
0_image_1155.jpg,0.33,1.0,0.0
1_image_1155.jpg,0.33,1.0,0.0
2_image_1155.jpg,0.33,1.0,0.0
0_image_1156.jpg,0.33,0.66,0.0
1_image_1156.jpg,0.33,0.66,0.0
2_image_1156.jpg,0.33,0.66,0.0
0_image_1157.jpg,0.66,0.33,0.0
1_image_1157.jpg,0.66,0.33,0.0
2_image_1157.jpg,0.66,0.33,0.0
0_image_1158.jpg,1.0,0.33,0.0
1_image_1158.jpg,1.0,0.33,0.0
2_image_1158.jpg,1.0,0.33,0.0
0_image_1159.jpg,1.0,0.33,0.0
1_image_1159.jpg,1.0,0.33,0.0
2_image_1159.jpg,1.0,0.33,0.0
0_image_116.jpg,1.0,0.0,0.0
0_image_1160.jpg,0.33,1.0,0.0
1_image_1160.jpg,0.33,1.0,0.0
2_image_1160.jpg,0.33,1.0,0.0
0_image_1161.jpg,0.66,0.33,0.0
1_image_1161.jpg,0.66,0.33,0.0
2_image_1161.jpg,0.66,0.33,0.0
0_image_1162.jpg,1.0,0.0,0.0
0_image_1163.jpg,0.66,0.33,0.0
1_image_1163.jpg,0.66,0.33,0.0
2_image_1163.jpg,0.66,0.33,0.0
0_image_1164.jpg,0.66,1.0,0.0
1_image_1164.jpg,0.66,1.0,0.0
2_image_1164.jpg,0.66,1.0,0.0
0_image_1165.jpg,0.66,1.0,0.0
1_image_1165.jpg,0.66,1.0,0.0
2_image_1165.jpg,0.66,1.0,0.0
0_image_1166.jpg,0.0,1.0,0.0
1_image_1166.jpg,0.0,1.0,0.0
2_image_1166.jpg,0.0,1.0,0.0
0_image_1167.jpg,0.0,1.0,0.0
1_image_1167.jpg,0.0,1.0,0.0
2_image_1167.jpg,0.0,1.0,0.0
0_image_1168.jpg,0.33,0.66,0.0
1_image_1168.jpg,0.33,0.66,0.0
2_image_1168.jpg,0.33,0.66,0.0
0_image_1169.jpg,0.0,1.0,0.0
1_image_1169.jpg,0.0,1.0,0.0
2_image_1169.jpg,0.0,1.0,0.0
0_image_117.jpg,0.0,1.0,0.0
1_image_117.jpg,0.0,1.0,0.0
2_image_117.jpg,0.0,1.0,0.0
0_image_1170.jpg,0.66,0.33,0.0
1_image_1170.jpg,0.66,0.33,0.0
2_image_1170.jpg,0.66,0.33,0.0
0_image_1171.jpg,0.0,1.0,0.0
1_image_1171.jpg,0.0,1.0,0.0
2_image_1171.jpg,0.0,1.0,0.0
0_image_1172.jpg,1.0,0.33,0.0
1_image_1172.jpg,1.0,0.33,0.0
2_image_1172.jpg,1.0,0.33,0.0
0_image_1173.jpg,0.66,1.0,0.0
1_image_1173.jpg,0.66,1.0,0.0
2_image_1173.jpg,0.66,1.0,0.0
0_image_1174.jpg,0.66,1.0,0.0
1_image_1174.jpg,0.66,1.0,0.0
2_image_1174.jpg,0.66,1.0,0.0
0_image_1175.jpg,1.0,1.0,0.0
1_image_1175.jpg,1.0,1.0,0.0
2_image_1175.jpg,1.0,1.0,0.0
0_image_1176.jpg,1.0,0.33,0.0
1_image_1176.jpg,1.0,0.33,0.0
2_image_1176.jpg,1.0,0.33,0.0
0_image_1177.jpg,1.0,0.33,0.0
1_image_1177.jpg,1.0,0.33,0.0
2_image_1177.jpg,1.0,0.33,0.0
0_image_1179.jpg,0.33,0.33,0.0
1_image_1179.jpg,0.33,0.33,0.0
2_image_1179.jpg,0.33,0.33,0.0
0_image_118.jpg,0.33,0.0,0.33
1_image_118.jpg,0.33,0.0,0.33
2_image_118.jpg,0.33,0.0,0.33
0_image_1180.jpg,0.66,0.33,0.0
1_image_1180.jpg,0.66,0.33,0.0
2_image_1180.jpg,0.66,0.33,0.0
0_image_1181.jpg,0.66,0.33,0.0
1_image_1181.jpg,0.66,0.33,0.0
2_image_1181.jpg,0.66,0.33,0.0
0_image_1182.jpg,0.66,0.33,0.0
1_image_1182.jpg,0.66,0.33,0.0
2_image_1182.jpg,0.66,0.33,0.0
0_image_1183.jpg,1.0,0.33,0.0
1_image_1183.jpg,1.0,0.33,0.0
2_image_1183.jpg,1.0,0.33,0.0
0_image_1184.jpg,1.0,0.33,0.0
1_image_1184.jpg,1.0,0.33,0.0
2_image_1184.jpg,1.0,0.33,0.0
0_image_1185.jpg,1.0,0.33,0.0
1_image_1185.jpg,1.0,0.33,0.0
2_image_1185.jpg,1.0,0.33,0.0
0_image_1186.jpg,0.0,1.0,0.0
1_image_1186.jpg,0.0,1.0,0.0
2_image_1186.jpg,0.0,1.0,0.0
0_image_1187.jpg,0.33,0.66,0.0
1_image_1187.jpg,0.33,0.66,0.0
2_image_1187.jpg,0.33,0.66,0.0
1_image_1188.jpg,1.0,0.0,0.0
0_image_1189.jpg,0.66,0.33,0.0
1_image_1189.jpg,0.66,0.33,0.0
2_image_1189.jpg,0.66,0.33,0.0
1_image_119.jpg,1.0,0.0,0.0
0_image_1190.jpg,1.0,0.0,0.0
0_image_1191.jpg,1.0,0.33,0.0
1_image_1191.jpg,1.0,0.33,0.0
2_image_1191.jpg,1.0,0.33,0.0
0_image_1192.jpg,0.66,0.33,0.0
1_image_1192.jpg,0.66,0.33,0.0
2_image_1192.jpg,0.66,0.33,0.0
0_image_1193.jpg,0.66,0.33,0.0
1_image_1193.jpg,0.66,0.33,0.0
2_image_1193.jpg,0.66,0.33,0.0
0_image_1194.jpg,0.33,1.0,0.0
1_image_1194.jpg,0.33,1.0,0.0
2_image_1194.jpg,0.33,1.0,0.0
0_image_1195.jpg,0.33,1.0,0.0
1_image_1195.jpg,0.33,1.0,0.0
2_image_1195.jpg,0.33,1.0,0.0
0_image_1196.jpg,0.33,1.0,0.0
1_image_1196.jpg,0.33,1.0,0.0
2_image_1196.jpg,0.33,1.0,0.0
0_image_1197.jpg,0.0,1.0,0.0
1_image_1197.jpg,0.0,1.0,0.0
2_image_1197.jpg,0.0,1.0,0.0
0_image_1198.jpg,0.66,0.33,0.0
1_image_1198.jpg,0.66,0.33,0.0
2_image_1198.jpg,0.66,0.33,0.0
0_image_1199.jpg,0.0,1.0,0.0
1_image_1199.jpg,0.0,1.0,0.0
2_image_1199.jpg,0.0,1.0,0.0
0_image_12.jpg,1.0,0.0,0.0
0_image_1200.jpg,1.0,0.33,0.0
1_image_1200.jpg,1.0,0.33,0.0
2_image_1200.jpg,1.0,0.33,0.0
0_image_1201.jpg,0.66,0.33,0.0
1_image_1201.jpg,0.66,0.33,0.0
2_image_1201.jpg,0.66,0.33,0.0
0_image_1202.jpg,1.0,1.0,0.0
1_image_1202.jpg,1.0,1.0,0.0
2_image_1202.jpg,1.0,1.0,0.0
0_image_1203.jpg,0.66,0.33,0.0
1_image_1203.jpg,0.66,0.33,0.0
2_image_1203.jpg,0.66,0.33,0.0
0_image_1204.jpg,0.66,1.0,0.0
1_image_1204.jpg,0.66,1.0,0.0
2_image_1204.jpg,0.66,1.0,0.0
0_image_1205.jpg,1.0,0.33,0.0
1_image_1205.jpg,1.0,0.33,0.0
2_image_1205.jpg,1.0,0.33,0.0
0_image_1206.jpg,0.0,1.0,0.0
1_image_1206.jpg,0.0,1.0,0.0
2_image_1206.jpg,0.0,1.0,0.0
0_image_1207.jpg,0.33,1.0,0.0
1_image_1207.jpg,0.33,1.0,0.0
2_image_1207.jpg,0.33,1.0,0.0
0_image_1208.jpg,0.66,0.33,0.0
1_image_1208.jpg,0.66,0.33,0.0
2_image_1208.jpg,0.66,0.33,0.0
0_image_1209.jpg,0.0,1.0,0.0
1_image_1209.jpg,0.0,1.0,0.0
2_image_1209.jpg,0.0,1.0,0.0
0_image_121.jpg,0.33,0.66,0.0
1_image_121.jpg,0.33,0.66,0.0
2_image_121.jpg,0.33,0.66,0.0
2_image_1210.jpg,1.0,0.0,0.0
0_image_1211.jpg,1.0,0.33,0.0
1_image_1211.jpg,1.0,0.33,0.0
2_image_1211.jpg,1.0,0.33,0.0
0_image_1213.jpg,0.33,1.0,0.0
1_image_1213.jpg,0.33,1.0,0.0
2_image_1213.jpg,0.33,1.0,0.0
0_image_1215.jpg,0.66,0.33,0.0
1_image_1215.jpg,0.66,0.33,0.0
2_image_1215.jpg,0.66,0.33,0.0
0_image_1216.jpg,0.0,1.0,0.0
1_image_1216.jpg,0.0,1.0,0.0
2_image_1216.jpg,0.0,1.0,0.0
0_image_1217.jpg,0.0,1.0,0.0
1_image_1217.jpg,0.0,1.0,0.0
2_image_1217.jpg,0.0,1.0,0.0
0_image_1218.jpg,0.66,0.33,0.0
1_image_1218.jpg,0.66,0.33,0.0
2_image_1218.jpg,0.66,0.33,0.0
0_image_1219.jpg,0.0,1.0,0.0
1_image_1219.jpg,0.0,1.0,0.0
2_image_1219.jpg,0.0,1.0,0.0
0_image_122.jpg,0.66,0.33,0.0
1_image_122.jpg,0.66,0.33,0.0
2_image_122.jpg,0.66,0.33,0.0
0_image_1220.jpg,0.33,1.0,0.0
1_image_1220.jpg,0.33,1.0,0.0
2_image_1220.jpg,0.33,1.0,0.0
0_image_1222.jpg,1.0,0.0,0.0
0_image_1224.jpg,0.33,0.33,0.0
1_image_1224.jpg,0.33,0.33,0.0
2_image_1224.jpg,0.33,0.33,0.0
0_image_1225.jpg,0.33,0.66,0.0
1_image_1225.jpg,0.33,0.66,0.0
2_image_1225.jpg,0.33,0.66,0.0
0_image_1226.jpg,0.0,1.0,0.0
1_image_1226.jpg,0.0,1.0,0.0
2_image_1226.jpg,0.0,1.0,0.0
0_image_1227.jpg,0.66,0.33,0.0
1_image_1227.jpg,0.66,0.33,0.0
2_image_1227.jpg,0.66,0.33,0.0
0_image_1228.jpg,0.33,0.66,0.0
1_image_1228.jpg,0.33,0.66,0.0
2_image_1228.jpg,0.33,0.66,0.0
0_image_1229.jpg,0.0,1.0,0.0
1_image_1229.jpg,0.0,1.0,0.0
2_image_1229.jpg,0.0,1.0,0.0
0_image_123.jpg,0.33,1.0,0.0
1_image_123.jpg,0.33,1.0,0.0
2_image_123.jpg,0.33,1.0,0.0
0_image_1231.jpg,0.33,1.0,0.0
1_image_1231.jpg,0.33,1.0,0.0
2_image_1231.jpg,0.33,1.0,0.0
0_image_1232.jpg,0.66,0.33,0.0
1_image_1232.jpg,0.66,0.33,0.0
2_image_1232.jpg,0.66,0.33,0.0
2_image_1233.jpg,1.0,0.0,0.0
0_image_1234.jpg,0.0,1.0,0.0
1_image_1234.jpg,0.0,1.0,0.0
2_image_1234.jpg,0.0,1.0,0.0
0_image_1235.jpg,0.0,0.33,0.0
1_image_1235.jpg,0.0,0.33,0.0
2_image_1235.jpg,0.0,0.33,0.0
0_image_1236.jpg,0.66,0.33,0.0
1_image_1236.jpg,0.66,0.33,0.0
2_image_1236.jpg,0.66,0.33,0.0
0_image_1237.jpg,0.66,1.0,0.0
1_image_1237.jpg,0.66,1.0,0.0
2_image_1237.jpg,0.66,1.0,0.0
0_image_1238.jpg,0.33,1.0,0.0
1_image_1238.jpg,0.33,1.0,0.0
2_image_1238.jpg,0.33,1.0,0.0
0_image_1239.jpg,0.0,0.33,0.0
1_image_1239.jpg,0.0,0.33,0.0
2_image_1239.jpg,0.0,0.33,0.0
0_image_124.jpg,0.33,0.0,0.66
1_image_124.jpg,0.33,0.0,0.66
2_image_124.jpg,0.33,0.0,0.66
0_image_1240.jpg,1.0,1.0,0.0
1_image_1240.jpg,1.0,1.0,0.0
2_image_1240.jpg,1.0,1.0,0.0
0_image_1242.jpg,1.0,0.33,0.0
1_image_1242.jpg,1.0,0.33,0.0
2_image_1242.jpg,1.0,0.33,0.0
0_image_1243.jpg,1.0,0.0,0.0
1_image_1243.jpg,1.0,0.0,0.0
2_image_1243.jpg,1.0,0.0,0.0
0_image_1244.jpg,0.66,1.0,0.0
1_image_1244.jpg,0.66,1.0,0.0
2_image_1244.jpg,0.66,1.0,0.0
2_image_1245.jpg,1.0,0.0,0.0
0_image_1246.jpg,0.33,0.33,0.0
1_image_1246.jpg,0.33,0.33,0.0
2_image_1246.jpg,0.33,0.33,0.0
0_image_1247.jpg,0.66,0.33,0.0
1_image_1247.jpg,0.66,0.33,0.0
2_image_1247.jpg,0.66,0.33,0.0
0_image_1248.jpg,0.66,0.0,0.0
1_image_1248.jpg,0.66,0.0,0.0
2_image_1248.jpg,0.66,0.0,0.0
0_image_1249.jpg,0.33,1.0,0.0
1_image_1249.jpg,0.33,1.0,0.0
2_image_1249.jpg,0.33,1.0,0.0
0_image_125.jpg,0.0,0.0,1.0
1_image_125.jpg,0.0,0.0,1.0
2_image_125.jpg,0.0,0.0,1.0
0_image_1250.jpg,0.66,0.33,0.0
1_image_1250.jpg,0.66,0.33,0.0
2_image_1250.jpg,0.66,0.33,0.0
0_image_1251.jpg,0.33,0.66,0.0
1_image_1251.jpg,0.33,0.66,0.0
2_image_1251.jpg,0.33,0.66,0.0
0_image_1252.jpg,0.66,0.33,0.0
1_image_1252.jpg,0.66,0.33,0.0
2_image_1252.jpg,0.66,0.33,0.0
0_image_1253.jpg,0.0,1.0,0.0
1_image_1253.jpg,0.0,1.0,0.0
2_image_1253.jpg,0.0,1.0,0.0
0_image_1254.jpg,0.66,0.66,0.0
1_image_1254.jpg,0.66,0.66,0.0
2_image_1254.jpg,0.66,0.66,0.0
0_image_1255.jpg,0.33,1.0,0.0
1_image_1255.jpg,0.33,1.0,0.0
2_image_1255.jpg,0.33,1.0,0.0
0_image_1256.jpg,0.66,0.33,0.0
1_image_1256.jpg,0.66,0.33,0.0
2_image_1256.jpg,0.66,0.33,0.0
0_image_1257.jpg,0.0,0.66,0.0
1_image_1257.jpg,0.0,0.66,0.0
2_image_1257.jpg,0.0,0.66,0.0
0_image_1258.jpg,0.0,0.66,0.0
1_image_1258.jpg,0.0,0.66,0.0
2_image_1258.jpg,0.0,0.66,0.0
0_image_1259.jpg,0.0,1.0,0.0
1_image_1259.jpg,0.0,1.0,0.0
2_image_1259.jpg,0.0,1.0,0.0
0_image_126.jpg,0.33,0.0,0.33
1_image_126.jpg,0.33,0.0,0.33
