,image_name,good_0.0,good_0.33,good_0.66,good_1.0,crack_0.0,crack_0.33,crack_0.66,crack_1.0,corrossion_0.0,corrossion_0.33,corrossion_0.66,corrossion_1.0
804,1_image_23.jpg,0,0,0,1,1,0,0,0,1,0,0,0
805,2_image_23.jpg,0,0,0,1,1,0,0,0,1,0,0,0
806,0_image_24.jpg,0,0,1,0,0,1,0,0,1,0,0,0
807,1_image_24.jpg,0,0,1,0,0,1,0,0,1,0,0,0
808,2_image_24.jpg,0,0,1,0,0,1,0,0,1,0,0,0
809,0_image_25.jpg,0,0,0,1,1,0,0,0,1,0,0,0
810,1_image_25.jpg,0,0,0,1,1,0,0,0,1,0,0,0
811,2_image_25.jpg,0,0,0,1,1,0,0,0,1,0,0,0
812,0_image_26.jpg,0,0,0,1,1,0,0,0,1,0,0,0
813,1_image_26.jpg,0,0,0,1,1,0,0,0,1,0,0,0
814,2_image_26.jpg,0,0,0,1,1,0,0,0,1,0,0,0
815,0_image_27.jpg,0,1,0,0,1,0,0,0,0,0,1,0
816,1_image_27.jpg,0,1,0,0,1,0,0,0,0,0,1,0
817,2_image_27.jpg,0,1,0,0,1,0,0,0,0,0,1,0
818,0_image_28.jpg,0,0,0,1,1,0,0,0,1,0,0,0
819,1_image_28.jpg,0,0,0,1,1,0,0,0,1,0,0,0
820,2_image_28.jpg,0,0,0,1,1,0,0,0,1,0,0,0
821,0_image_29.jpg,0,0,0,1,1,0,0,0,0,1,0,0
822,1_image_29.jpg,0,0,0,1,1,0,0,0,0,1,0,0
823,2_image_29.jpg,0,0,0,1,1,0,0,0,0,1,0,0
824,0_image_30.jpg,1,0,0,0,1,0,0,0,1,0,0,0
825,1_image_30.jpg,1,0,0,0,1,0,0,0,1,0,0,0
826,2_image_30.jpg,1,0,0,0,1,0,0,0,1,0,0,0
827,0_image_31.jpg,0,0,0,1,1,0,0,0,1,0,0,0
828,1_image_31.jpg,0,0,0,1,1,0,0,0,1,0,0,0
829,2_image_31.jpg,0,0,0,1,1,0,0,0,1,0,0,0
830,0_image_32.jpg,1,0,0,0,1,0,0,0,0,0,0,1
831,1_image_32.jpg,1,0,0,0,1,0,0,0,0,0,0,1
832,2_image_32.jpg,1,0,0,0,1,0,0,0,0,0,0,1
833,0_image_33.jpg,0,0,0,1,1,0,0,0,1,0,0,0
834,1_image_33.jpg,0,0,0,1,1,0,0,0,1,0,0,0
835,2_image_33.jpg,0,0,0,1,1,0,0,0,1,0,0,0
836,0_image_34.jpg,0,1,0,0,1,0,0,0,0,0,1,0
837,1_image_34.jpg,0,1,0,0,1,0,0,0,0,0,1,0
838,2_image_34.jpg,0,1,0,0,1,0,0,0,0,0,1,0
839,0_image_35.jpg,0,1,0,0,1,0,0,0,0,0,1,0
840,1_image_35.jpg,0,1,0,0,1,0,0,0,0,0,1,0
841,2_image_35.jpg,0,1,0,0,1,0,0,0,0,0,1,0
842,0_image_36.jpg,0,1,0,0,0,0,0,1,1,0,0,0
843,1_image_36.jpg,0,1,0,0,0,0,0,1,1,0,0,0
844,2_image_36.jpg,0,1,0,0,0,0,0,1,1,0,0,0
845,0_image_37.jpg,0,0,0,1,1,0,0,0,1,0,0,0
846,1_image_37.jpg,0,0,0,1,1,0,0,0,1,0,0,0
847,2_image_37.jpg,0,0,0,1,1,0,0,0,1,0,0,0
848,0_image_39.jpg,0,0,0,1,1,0,0,0,1,0,0,0
849,1_image_39.jpg,0,0,0,1,1,0,0,0,1,0,0,0
850,2_image_39.jpg,0,0,0,1,1,0,0,0,1,0,0,0
851,0_image_41.jpg,0,0,0,1,1,0,0,0,1,0,0,0
852,1_image_41.jpg,0,0,0,1,1,0,0,0,1,0,0,0
853,2_image_41.jpg,0,0,0,1,1,0,0,0,1,0,0,0
854,0_image_42.jpg,0,1,0,0,1,0,0,0,0,0,1,0
855,1_image_42.jpg,0,1,0,0,1,0,0,0,0,0,1,0
856,2_image_42.jpg,0,1,0,0,1,0,0,0,0,0,1,0
857,0_image_43.jpg,0,0,0,1,1,0,0,0,1,0,0,0
858,1_image_43.jpg,0,0,0,1,1,0,0,0,1,0,0,0
859,2_image_43.jpg,0,0,0,1,1,0,0,0,1,0,0,0
860,0_image_44.jpg,0,1,0,0,0,0,1,0,1,0,0,0
861,1_image_44.jpg,0,1,0,0,0,0,1,0,1,0,0,0
862,2_image_44.jpg,0,1,0,0,0,0,1,0,1,0,0,0
863,0_image_46.jpg,0,0,0,1,1,0,0,0,1,0,0,0
864,1_image_46.jpg,0,0,0,1,1,0,0,0,1,0,0,0
865,2_image_46.jpg,0,0,0,1,1,0,0,0,1,0,0,0
866,0_image_50.jpg,0,0,1,0,0,0,0,1,1,0,0,0
867,1_image_50.jpg,0,0,1,0,0,0,0,1,1,0,0,0
868,2_image_50.jpg,0,0,1,0,0,0,0,1,1,0,0,0
869,0_image_51.jpg,0,1,0,0,1,0,0,0,0,0,1,0
870,1_image_51.jpg,0,1,0,0,1,0,0,0,0,0,1,0
871,2_image_51.jpg,0,1,0,0,1,0,0,0,0,0,1,0
872,0_image_53.jpg,1,0,0,0,1,0,0,0,0,0,0,1
873,1_image_53.jpg,1,0,0,0,1,0,0,0,0,0,0,1
874,2_image_53.jpg,1,0,0,0,1,0,0,0,0,0,0,1
875,0_image_56.jpg,0,0,0,1,1,0,0,0,1,0,0,0
876,1_image_56.jpg,0,0,0,1,1,0,0,0,1,0,0,0
877,2_image_56.jpg,0,0,0,1,1,0,0,0,1,0,0,0
878,0_image_57.jpg,0,1,0,0,1,0,0,0,0,0,1,0
879,1_image_57.jpg,0,1,0,0,1,0,0,0,0,0,1,0
880,2_image_57.jpg,0,1,0,0,1,0,0,0,0,0,1,0
881,0_image_58.jpg,0,0,0,1,1,0,0,0,1,0,0,0
882,1_image_58.jpg,0,0,0,1,1,0,0,0,1,0,0,0
883,2_image_58.jpg,0,0,0,1,1,0,0,0,1,0,0,0
884,0_image_59.jpg,0,1,0,0,1,0,0,0,0,0,1,0
885,1_image_59.jpg,0,1,0,0,1,0,0,0,0,0,1,0
886,2_image_59.jpg,0,1,0,0,1,0,0,0,0,0,1,0
887,0_image_60.jpg,1,0,0,0,0,0,0,1,1,0,0,0
888,1_image_60.jpg,1,0,0,0,0,0,0,1,1,0,0,0
889,2_image_60.jpg,1,0,0,0,0,0,0,1,1,0,0,0
890,0_image_61.jpg,1,0,0,0,1,0,0,0,0,0,1,0
891,1_image_61.jpg,1,0,0,0,1,0,0,0,0,0,1,0
892,2_image_61.jpg,1,0,0,0,1,0,0,0,0,0,1,0
893,0_image_62.jpg,0,1,0,0,0,0,1,0,1,0,0,0
894,1_image_62.jpg,0,1,0,0,0,0,1,0,1,0,0,0
895,2_image_62.jpg,0,1,0,0,0,0,1,0,1,0,0,0
896,0_image_63.jpg,0,1,0,0,1,0,0,0,0,0,1,0
897,1_image_63.jpg,0,1,0,0,1,0,0,0,0,0,1,0
898,2_image_63.jpg,0,1,0,0,1,0,0,0,0,0,1,0
899,0_image_64.jpg,1,0,0,0,1,0,0,0,0,0,1,0
900,1_image_64.jpg,1,0,0,0,1,0,0,0,0,0,1,0
901,2_image_64.jpg,1,0,0,0,1,0,0,0,0,0,1,0
902,0_image_68.jpg,0,0,0,1,1,0,0,0,1,0,0,0
903,1_image_68.jpg,0,0,0,1,1,0,0,0,1,0,0,0
904,2_image_68.jpg,0,0,0,1,1,0,0,0,1,0,0,0
905,0_image_71.jpg,0,1,0,0,1,0,0,0,0,0,1,0
906,1_image_71.jpg,0,1,0,0,1,0,0,0,0,0,1,0
907,2_image_71.jpg,0,1,0,0,1,0,0,0,0,0,1,0
908,0_image_73.jpg,1,0,0,0,1,0,0,0,0,0,0,1
909,1_image_73.jpg,1,0,0,0,1,0,0,0,0,0,0,1
910,2_image_73.jpg,1,0,0,0,1,0,0,0,0,0,0,1
911,0_image_74.jpg,0,0,1,0,1,0,0,0,0,1,0,0
912,1_image_74.jpg,0,0,1,0,1,0,0,0,0,1,0,0
913,2_image_74.jpg,0,0,1,0,1,0,0,0,0,1,0,0
914,0_image_75.jpg,1,0,0,0,1,0,0,0,0,0,0,1
915,1_image_75.jpg,1,0,0,0,1,0,0,0,0,0,0,1
916,2_image_75.jpg,1,0,0,0,1,0,0,0,0,0,0,1
917,0_image_76.jpg,0,0,1,0,0,1,0,0,1,0,0,0
918,1_image_76.jpg,0,0,1,0,0,1,0,0,1,0,0,0
919,2_image_76.jpg,0,0,1,0,0,1,0,0,1,0,0,0
920,0_image_78.jpg,0,1,0,0,1,0,0,0,0,0,1,0
921,1_image_78.jpg,0,1,0,0,1,0,0,0,0,0,1,0
922,2_image_78.jpg,0,1,0,0,1,0,0,0,0,0,1,0
923,0_image_79.jpg,1,0,0,0,0,0,0,1,1,0,0,0
924,1_image_79.jpg,1,0,0,0,0,0,0,1,1,0,0,0
925,2_image_79.jpg,1,0,0,0,0,0,0,1,1,0,0,0
926,0_image_80.jpg,1,0,0,0,1,0,0,0,0,0,1,0
927,1_image_80.jpg,1,0,0,0,1,0,0,0,0,0,1,0
928,2_image_80.jpg,1,0,0,0,1,0,0,0,0,0,1,0
929,0_image_81.jpg,0,0,0,1,1,0,0,0,1,0,0,0
930,1_image_81.jpg,0,0,0,1,1,0,0,0,1,0,0,0
931,2_image_81.jpg,0,0,0,1,1,0,0,0,1,0,0,0
932,0_image_84.jpg,0,0,0,1,1,0,0,0,1,0,0,0
933,1_image_84.jpg,0,0,0,1,1,0,0,0,1,0,0,0
934,2_image_84.jpg,0,0,0,1,1,0,0,0,1,0,0,0
935,0_image_86.jpg,1,0,0,0,1,0,0,0,0,0,0,1
936,1_image_86.jpg,1,0,0,0,1,0,0,0,0,0,0,1
937,2_image_86.jpg,1,0,0,0,1,0,0,0,0,0,0,1
938,0_image_87.jpg,0,0,0,1,1,0,0,0,1,0,0,0
939,1_image_87.jpg,0,0,0,1,1,0,0,0,1,0,0,0
940,2_image_87.jpg,0,0,0,1,1,0,0,0,1,0,0,0
941,0_image_88.jpg,0,1,0,0,0,0,0,1,1,0,0,0
942,1_image_88.jpg,0,1,0,0,0,0,0,1,1,0,0,0
943,2_image_88.jpg,0,1,0,0,0,0,0,1,1,0,0,0
944,0_image_90.jpg,0,0,0,1,1,0,0,0,1,0,0,0
945,1_image_90.jpg,0,0,0,1,1,0,0,0,1,0,0,0
946,2_image_90.jpg,0,0,0,1,1,0,0,0,1,0,0,0
947,0_image_91.jpg,0,0,1,0,0,1,0,0,1,0,0,0
948,1_image_91.jpg,0,0,1,0,0,1,0,0,1,0,0,0
949,2_image_91.jpg,0,0,1,0,0,1,0,0,1,0,0,0
950,0_image_93.jpg,0,0,0,1,1,0,0,0,1,0,0,0
951,1_image_93.jpg,0,0,0,1,1,0,0,0,1,0,0,0
952,2_image_93.jpg,0,0,0,1,1,0,0,0,1,0,0,0
953,0_image_95.jpg,0,1,0,0,1,0,0,0,0,0,1,0
954,1_image_95.jpg,0,1,0,0,1,0,0,0,0,0,1,0
955,2_image_95.jpg,0,1,0,0,1,0,0,0,0,0,1,0
956,0_image_96.jpg,0,0,0,1,1,0,0,0,1,0,0,0
957,1_image_96.jpg,0,0,0,1,1,0,0,0,1,0,0,0
958,2_image_96.jpg,0,0,0,1,1,0,0,0,1,0,0,0
959,0_image_98.jpg,0,0,1,0,1,0,0,0,0,1,0,0
960,1_image_98.jpg,0,0,1,0,1,0,0,0,0,1,0,0
961,2_image_98.jpg,0,0,1,0,1,0,0,0,0,1,0,0
962,0_image_99.jpg,1,0,0,0,1,0,0,0,0,0,0,1
963,1_image_99.jpg,1,0,0,0,1,0,0,0,0,0,0,1
964,2_image_99.jpg,1,0,0,0,1,0,0,0,0,0,0,1
965,0_image_100.jpg,0,0,0,1,1,0,0,0,1,0,0,0
966,1_image_100.jpg,0,0,0,1,1,0,0,0,1,0,0,0
967,2_image_100.jpg,0,0,0,1,1,0,0,0,1,0,0,0
968,0_image_102.jpg,0,0,0,1,1,0,0,0,1,0,0,0
969,1_image_102.jpg,0,0,0,1,1,0,0,0,1,0,0,0
970,2_image_102.jpg,0,0,0,1,1,0,0,0,1,0,0,0
971,0_image_104.jpg,1,0,0,0,1,0,0,0,0,0,0,1
972,1_image_104.jpg,1,0,0,0,1,0,0,0,0,0,0,1
973,2_image_104.jpg,1,0,0,0,1,0,0,0,0,0,0,1
974,0_image_105.jpg,0,0,1,0,1,0,0,0,0,1,0,0
975,1_image_105.jpg,0,0,1,0,1,0,0,0,0,1,0,0
976,2_image_105.jpg,0,0,1,0,1,0,0,0,0,1,0,0
977,0_image_106.jpg,1,0,0,0,1,0,0,0,0,0,1,0
978,1_image_106.jpg,1,0,0,0,1,0,0,0,0,0,1,0
979,2_image_106.jpg,1,0,0,0,1,0,0,0,0,0,1,0
980,0_image_107.jpg,0,1,0,0,1,0,0,0,0,1,0,0
981,1_image_107.jpg,0,1,0,0,1,0,0,0,0,1,0,0
982,2_image_107.jpg,0,1,0,0,1,0,0,0,0,1,0,0
983,0_image_108.jpg,0,0,0,1,1,0,0,0,1,0,0,0
984,1_image_108.jpg,0,0,0,1,1,0,0,0,1,0,0,0
985,2_image_108.jpg,0,0,0,1,1,0,0,0,1,0,0,0
986,0_image_109.jpg,1,0,0,0,1,0,0,0,0,0,0,1
987,1_image_109.jpg,1,0,0,0,1,0,0,0,0,0,0,1
988,2_image_109.jpg,1,0,0,0,1,0,0,0,0,0,0,1
989,0_image_110.jpg,0,0,0,1,1,0,0,0,1,0,0,0
990,1_image_110.jpg,0,0,0,1,1,0,0,0,1,0,0,0
991,2_image_110.jpg,0,0,0,1,1,0,0,0,1,0,0,0
992,0_image_111.jpg,0,1,0,0,1,0,0,0,0,0,1,0
993,1_image_111.jpg,0,1,0,0,1,0,0,0,0,0,1,0
994,2_image_111.jpg,0,1,0,0,1,0,0,0,0,0,1,0
995,0_image_112.jpg,0,1,0,0,1,0,0,0,0,0,1,0
996,1_image_112.jpg,0,1,0,0,1,0,0,0,0,0,1,0
997,2_image_112.jpg,0,1,0,0,1,0,0,0,0,0,1,0
998,0_image_113.jpg,0,0,0,1,1,0,0,0,0,1,0,0
999,1_image_113.jpg,0,0,0,1,1,0,0,0,0,1,0,0
1000,2_image_113.jpg,0,0,0,1,1,0,0,0,0,1,0,0
1001,0_image_114.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1002,1_image_114.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1003,2_image_114.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1004,0_image_116.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1005,1_image_116.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1006,2_image_116.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1007,0_image_117.jpg,1,0,0,0,0,0,0,1,1,0,0,0
1008,1_image_117.jpg,1,0,0,0,0,0,0,1,1,0,0,0
1009,2_image_117.jpg,1,0,0,0,0,0,0,1,1,0,0,0
1010,0_image_118.jpg,0,1,0,0,1,0,0,0,0,1,0,0
1011,1_image_118.jpg,0,1,0,0,1,0,0,0,0,1,0,0
1012,2_image_118.jpg,0,1,0,0,1,0,0,0,0,1,0,0
1013,0_image_119.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1014,1_image_119.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1015,2_image_119.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1016,0_image_121.jpg,0,1,0,0,0,0,1,0,1,0,0,0
1017,1_image_121.jpg,0,1,0,0,0,0,1,0,1,0,0,0
1018,2_image_121.jpg,0,1,0,0,0,0,1,0,1,0,0,0
1019,0_image_124.jpg,0,1,0,0,1,0,0,0,0,0,1,0
1020,1_image_124.jpg,0,1,0,0,1,0,0,0,0,0,1,0
1021,2_image_124.jpg,0,1,0,0,1,0,0,0,0,0,1,0
1022,0_image_125.jpg,1,0,0,0,1,0,0,0,0,0,0,1
1023,1_image_125.jpg,1,0,0,0,1,0,0,0,0,0,0,1
1024,2_image_125.jpg,1,0,0,0,1,0,0,0,0,0,0,1
1025,0_image_126.jpg,0,1,0,0,1,0,0,0,0,1,0,0
1026,1_image_126.jpg,0,1,0,0,1,0,0,0,0,1,0,0
1027,2_image_126.jpg,0,1,0,0,1,0,0,0,0,1,0,0
1028,0_image_128.jpg,1,0,0,0,1,0,0,0,0,0,0,1
1029,1_image_128.jpg,1,0,0,0,1,0,0,0,0,0,0,1
1030,2_image_128.jpg,1,0,0,0,1,0,0,0,0,0,0,1
1031,0_image_130.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1032,1_image_130.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1033,2_image_130.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1034,0_image_132.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1035,1_image_132.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1036,2_image_132.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1037,0_image_133.jpg,1,0,0,0,1,0,0,0,0,0,0,1
1038,1_image_133.jpg,1,0,0,0,1,0,0,0,0,0,0,1
1039,2_image_133.jpg,1,0,0,0,1,0,0,0,0,0,0,1
1040,0_image_134.jpg,0,0,1,0,1,0,0,0,0,1,0,0
1041,1_image_134.jpg,0,0,1,0,1,0,0,0,0,1,0,0
1042,2_image_134.jpg,0,0,1,0,1,0,0,0,0,1,0,0
1043,0_image_136.jpg,0,1,0,0,1,0,0,0,0,0,1,0
1044,1_image_136.jpg,0,1,0,0,1,0,0,0,0,0,1,0
1045,2_image_136.jpg,0,1,0,0,1,0,0,0,0,0,1,0
1046,0_image_137.jpg,0,1,0,0,1,0,0,0,0,1,0,0
1047,1_image_137.jpg,0,1,0,0,1,0,0,0,0,1,0,0
1048,2_image_137.jpg,0,1,0,0,1,0,0,0,0,1,0,0
1049,0_image_138.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1050,1_image_138.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1051,2_image_138.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1052,0_image_139.jpg,0,1,0,0,1,0,0,0,0,1,0,0
1053,1_image_139.jpg,0,1,0,0,1,0,0,0,0,1,0,0
1054,2_image_139.jpg,0,1,0,0,1,0,0,0,0,1,0,0
1055,0_image_140.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1056,1_image_140.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1057,2_image_140.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1058,0_image_142.jpg,1,0,0,0,0,0,0,1,1,0,0,0
1059,1_image_142.jpg,1,0,0,0,0,0,0,1,1,0,0,0
1060,2_image_142.jpg,1,0,0,0,0,0,0,1,1,0,0,0
1061,0_image_143.jpg,1,0,0,0,1,0,0,0,0,0,0,1
1062,1_image_143.jpg,1,0,0,0,1,0,0,0,0,0,0,1
1063,2_image_143.jpg,1,0,0,0,1,0,0,0,0,0,0,1
1064,0_image_144.jpg,1,0,0,0,1,0,0,0,0,0,0,1
1065,1_image_144.jpg,1,0,0,0,1,0,0,0,0,0,0,1
1066,2_image_144.jpg,1,0,0,0,1,0,0,0,0,0,0,1
1067,0_image_145.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1068,1_image_145.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1069,2_image_145.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1070,0_image_146.jpg,0,1,0,0,1,0,0,0,0,0,1,0
1071,1_image_146.jpg,0,1,0,0,1,0,0,0,0,0,1,0
1072,2_image_146.jpg,0,1,0,0,1,0,0,0,0,0,1,0
1073,0_image_147.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1074,1_image_147.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1075,2_image_147.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1076,0_image_148.jpg,0,1,0,0,1,0,0,0,0,0,1,0
1077,1_image_148.jpg,0,1,0,0,1,0,0,0,0,0,1,0
1078,2_image_148.jpg,0,1,0,0,1,0,0,0,0,0,1,0
1079,0_image_149.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1080,1_image_149.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1081,2_image_149.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1082,0_image_151.jpg,0,0,1,0,1,0,0,0,0,1,0,0
1083,1_image_151.jpg,0,0,1,0,1,0,0,0,0,1,0,0
1084,2_image_151.jpg,0,0,1,0,1,0,0,0,0,1,0,0
1085,0_image_152.jpg,0,0,1,0,1,0,0,0,0,1,0,0
1086,1_image_152.jpg,0,0,1,0,1,0,0,0,0,1,0,0
1087,2_image_152.jpg,0,0,1,0,1,0,0,0,0,1,0,0
1088,0_image_153.jpg,1,0,0,0,0,0,0,1,1,0,0,0
1089,1_image_153.jpg,1,0,0,0,0,0,0,1,1,0,0,0
1090,2_image_153.jpg,1,0,0,0,0,0,0,1,1,0,0,0
1091,0_image_155.jpg,0,0,1,0,1,0,0,0,0,0,1,0
1092,1_image_155.jpg,0,0,1,0,1,0,0,0,0,0,1,0
1093,2_image_155.jpg,0,0,1,0,1,0,0,0,0,0,1,0
1094,0_image_156.jpg,0,0,1,0,1,0,0,0,0,1,0,0
1095,1_image_156.jpg,0,0,1,0,1,0,0,0,0,1,0,0
1096,2_image_156.jpg,0,0,1,0,1,0,0,0,0,1,0,0
1097,0_image_157.jpg,1,0,0,0,1,0,0,0,0,0,0,1
1098,1_image_157.jpg,1,0,0,0,1,0,0,0,0,0,0,1
1099,2_image_157.jpg,1,0,0,0,1,0,0,0,0,0,0,1
1100,0_image_158.jpg,1,0,0,0,1,0,0,0,0,0,1,0
1101,1_image_158.jpg,1,0,0,0,1,0,0,0,0,0,1,0
1102,2_image_158.jpg,1,0,0,0,1,0,0,0,0,0,1,0
1103,0_image_159.jpg,1,0,0,0,1,0,0,0,0,0,0,1
1104,1_image_159.jpg,1,0,0,0,1,0,0,0,0,0,0,1
1105,2_image_159.jpg,1,0,0,0,1,0,0,0,0,0,0,1
1106,0_image_160.jpg,1,0,0,0,1,0,0,0,0,0,0,1
1107,1_image_160.jpg,1,0,0,0,1,0,0,0,0,0,0,1
1108,2_image_160.jpg,1,0,0,0,1,0,0,0,0,0,0,1
1109,0_image_162.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1110,1_image_162.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1111,2_image_162.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1112,0_image_163.jpg,0,1,0,0,1,0,0,0,0,0,1,0
1113,1_image_163.jpg,0,1,0,0,1,0,0,0,0,0,1,0
1114,2_image_163.jpg,0,1,0,0,1,0,0,0,0,0,1,0
1115,0_image_164.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1116,1_image_164.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1117,2_image_164.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1118,0_image_167.jpg,0,1,0,0,0,0,0,1,1,0,0,0
1119,1_image_167.jpg,0,1,0,0,0,0,0,1,1,0,0,0
1120,2_image_167.jpg,0,1,0,0,0,0,0,1,1,0,0,0
1121,0_image_168.jpg,0,1,0,0,0,0,1,0,1,0,0,0
1122,1_image_168.jpg,0,1,0,0,0,0,1,0,1,0,0,0
1123,2_image_168.jpg,0,1,0,0,0,0,1,0,1,0,0,0
1124,0_image_169.jpg,1,0,0,0,1,0,0,0,0,0,0,1
1125,1_image_169.jpg,1,0,0,0,1,0,0,0,0,0,0,1
1126,2_image_169.jpg,1,0,0,0,1,0,0,0,0,0,0,1
1127,0_image_170.jpg,0,0,1,0,1,0,0,0,0,1,0,0
1128,1_image_170.jpg,0,0,1,0,1,0,0,0,0,1,0,0
1129,2_image_170.jpg,0,0,1,0,1,0,0,0,0,1,0,0
1130,0_image_173.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1131,1_image_173.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1132,2_image_173.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1133,0_image_175.jpg,0,0,1,0,1,0,0,0,0,0,1,0
1134,1_image_175.jpg,0,0,1,0,1,0,0,0,0,0,1,0
1135,2_image_175.jpg,0,0,1,0,1,0,0,0,0,0,1,0
1136,0_image_177.jpg,0,0,1,0,1,0,0,0,0,1,0,0
1137,1_image_177.jpg,0,0,1,0,1,0,0,0,0,1,0,0
1138,2_image_177.jpg,0,0,1,0,1,0,0,0,0,1,0,0
1139,0_image_178.jpg,1,0,0,0,1,0,0,0,0,0,0,1
1140,1_image_178.jpg,1,0,0,0,1,0,0,0,0,0,0,1
1141,2_image_178.jpg,1,0,0,0,1,0,0,0,0,0,0,1
1142,0_image_179.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1143,1_image_179.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1144,2_image_179.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1145,0_image_181.jpg,0,0,1,0,0,1,0,0,1,0,0,0
1146,1_image_181.jpg,0,0,1,0,0,1,0,0,1,0,0,0
1147,2_image_181.jpg,0,0,1,0,0,1,0,0,1,0,0,0
1148,0_image_182.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1149,1_image_182.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1150,2_image_182.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1151,0_image_183.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1152,1_image_183.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1153,2_image_183.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1154,0_image_184.jpg,1,0,0,0,0,0,0,1,1,0,0,0
1155,1_image_184.jpg,1,0,0,0,0,0,0,1,1,0,0,0
1156,2_image_184.jpg,1,0,0,0,0,0,0,1,1,0,0,0
1157,0_image_185.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1158,1_image_185.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1159,2_image_185.jpg,0,0,0,1,1,0,0,0,1,0,0,0
1160,0_image_186.jpg,0,0,1,0,1,0,0,0,0,1,0,0
1161,1_image_186.jpg,0,0,1,0,1,0,0,0,0,1,0,0
1162,2_image_186.jpg,0,0,1,0,1,0,0,0,0,1,0,0
1163,0_image_187.jpg,0,1,0,0,0,0,1,0,1,0,0,0
1164,1_image_187.jpg,0,1,0,0,0,0,1,0,1,0,0,0
1165,2_image_187.jpg,0,1,0,0,0,0,1,0,1,0,0,0
1166,0_image_188.jpg,0,0,1,0,0,1,0,0,1,0,0,0
1167,1_image_188.jpg,0,0,1,0,0,1,0,0,1,0,0,0
1168,2_image_188.jpg,0,0,1,0,0,1,0,0,1,0,0,0
1169,0_image_190.jpg,0,0,1,0,1,0,0,0,0,0,1,0
1170,1_image_190.jpg,0,0,1,0,1,0,0,0,0,0,1,0
1171,2_image_190.jpg,0,0,1,0,1,0,0,0,0,0,1,0
1172,0_image_192.jpg,0,0,1,0,1,0,0,0,0,1,0,0
1173,1_image_192.jpg,0,0,1,0,1,0,0,0,0,1,0,0
1174,2_image_192.jpg,0,0,1,0,1,0,0,0,0,1,0,0
1175,0_image_194.jpg,0,0,1,0,0,1,0,0,1,0,0,0
1176,1_image_194.jpg,0,0,1,0,0,1,0,0,1,0,0,0
1177,2_image_194.jpg,0,0,1,0,0,1,0,0,1,0,0,0
1178,0_image_195.jpg,1,0,0,0,1,0,0,0,0,0,0,1
1179,1_image_195.jpg,1,0,0,0,1,0,0,0,0,0,0,1
1180,2_image_195.jpg,1,0,0,0,1,0,0,0,0,0,0,1
1181,0_image_196.jpg,0,0,1,0,1,0,0,0,0,1,0,0
1182,1_image_196.jpg,0,0,1,0,1,0,0,0,0,1,0,0
1183,2_image_196.jpg,0,0,1,0,1,0,0,0,0,1,0,0
1184,0_image_197.jpg,0,0,1,0,1,0,0,0,0,1,0,0
